ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Description,Street,City,County,State,Timezone,Weather_Timestamp,Temperature(F),Humidity(%),Visibility(mi),Precipitation(in),Weather_Condition,Junction,Traffic_Signal,Sunrise_Sunset,Start_Time_parsed,End_Time_parsed,reported_duration_minutes,dataset_source,target_name,target_definition,duration_missing,duration_negative,duration_zero,duration_below_minimum,duration_requires_review,valid_initial_duration,event_year,event_month,event_day_of_week,event_hour,is_weekend,description_normalized,description_length,description_missing,duplicate_signature
A-6780321,Source1,2,2020-12-09 10:30:25,2020-12-09 12:50:49,29.440301,-98.484073,0.8170000000000001,Incident on I-35 NB near EXIT RAMP TO 281 Drive with caution.,I-35 N,San Antonio,Bexar,TX,US/Central,2020-12-09 10:51:00,74.0,19.0,10.0,0.0,Fair,False,False,Day,2020-12-09 10:30:25,2020-12-09 12:50:49,140.4,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,2.0,10.0,False,incident on i-35 nb near exit ramp to 281 drive with caution.,61,False,Source1|2020-12-09 10:30:25|2020-12-09 12:50:49|29.440301|-98.484073|I-35 N|incident on i-35 nb near exit ramp to 281 drive with caution.
A-6825201,Source1,2,2020-12-09 13:38:30,2020-12-10 03:37:43,25.927232,-80.15359699999998,0.106,Slow traffic on FL-826 - US-1 S - FL-5 from US-1 to NE 26th Ave due to accident., Biscayne Blvd,North Miami Beach,Miami-Dade,FL,US/Eastern,2020-12-09 13:53:00,64.0,38.0,10.0,0.0,Fair,False,False,Day,2020-12-09 13:38:30,2020-12-10 03:37:43,839.2166666666667,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,2.0,13.0,False,slow traffic on fl-826 - us-1 s - fl-5 from us-1 to ne 26th ave due to accident.,80,False,Source1|2020-12-09 13:38:30|2020-12-10 03:37:43|25.927232|-80.15359699999998| Biscayne Blvd|slow traffic on fl-826 - us-1 s - fl-5 from us-1 to ne 26th ave due to accident.
A-6926089,Source1,2,2020-12-09 13:38:30,2020-12-10 03:37:43,25.927232,-80.15359699999998,0.106,Slow traffic on FL-826 - US-1 S - FL-5 from US-1 to NE 26th Ave due to accident., Biscayne Blvd,North Miami Beach,Miami-Dade,FL,US/Eastern,2020-12-09 13:53:00,64.0,38.0,10.0,0.0,Fair,False,False,Day,2020-12-09 13:38:30,2020-12-10 03:37:43,839.2166666666667,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,2.0,13.0,False,slow traffic on fl-826 - us-1 s - fl-5 from us-1 to ne 26th ave due to accident.,80,False,Source1|2020-12-09 13:38:30|2020-12-10 03:37:43|25.927232|-80.15359699999998| Biscayne Blvd|slow traffic on fl-826 - us-1 s - fl-5 from us-1 to ne 26th ave due to accident.
A-6850728,Source1,2,2020-12-09 13:55:30,2020-12-09 23:54:56,25.731925,-80.317114,0.122,Slow traffic on FL-976 at Palmetto Expy N due to accident., SW 42nd St,Miami,Miami-Dade,FL,US/Eastern,2020-12-09 13:53:00,64.0,43.0,10.0,0.0,Fair,False,False,Day,2020-12-09 13:55:30,2020-12-09 23:54:56,599.4333333333333,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,2.0,13.0,False,slow traffic on fl-976 at palmetto expy n due to accident.,58,False,Source1|2020-12-09 13:55:30|2020-12-09 23:54:56|25.731925|-80.317114| SW 42nd St|slow traffic on fl-976 at palmetto expy n due to accident.
A-6582399,Source1,2,2020-12-09 13:55:30,2020-12-09 23:54:56,25.731925,-80.317114,0.122,Slow traffic on FL-976 at Palmetto Expy N due to accident., SW 42nd St,Miami,Miami-Dade,FL,US/Eastern,2020-12-09 13:53:00,64.0,43.0,10.0,0.0,Fair,False,False,Day,2020-12-09 13:55:30,2020-12-09 23:54:56,599.4333333333333,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,2.0,13.0,False,slow traffic on fl-976 at palmetto expy n due to accident.,58,False,Source1|2020-12-09 13:55:30|2020-12-09 23:54:56|25.731925|-80.317114| SW 42nd St|slow traffic on fl-976 at palmetto expy n due to accident.
A-6864318,Source1,2,2020-12-10 02:03:00,2020-12-10 04:00:30,30.431609,-84.247736,0.014,Incident on APALACHEE PKWY near EVANGELINE WAY Drive with caution., Evangeline Way,Tallahassee,Leon,FL,US/Eastern,2020-12-10 01:53:00,37.0,96.0,9.0,0.0,Fair,False,False,Night,2020-12-10 02:03:00,2020-12-10 04:00:30,117.5,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,3.0,2.0,False,incident on apalachee pkwy near evangeline way drive with caution.,66,False,Source1|2020-12-10 02:03:00|2020-12-10 04:00:30|30.431609|-84.247736| Evangeline Way|incident on apalachee pkwy near evangeline way drive with caution.
A-6621516,Source1,2,2020-12-10 02:03:00,2020-12-10 04:00:30,30.431609,-84.247736,0.014,Incident on APALACHEE PKWY near EVANGELINE WAY Drive with caution., Evangeline Way,Tallahassee,Leon,FL,US/Eastern,2020-12-10 01:53:00,37.0,96.0,9.0,0.0,Fair,False,False,Night,2020-12-10 02:03:00,2020-12-10 04:00:30,117.5,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,3.0,2.0,False,incident on apalachee pkwy near evangeline way drive with caution.,66,False,Source1|2020-12-10 02:03:00|2020-12-10 04:00:30|30.431609|-84.247736| Evangeline Way|incident on apalachee pkwy near evangeline way drive with caution.
A-6654381,Source1,2,2020-12-10 02:45:00,2020-12-10 04:07:32,34.037092,-118.088167,0.114,Incident on CA-60 EB near SAN GABRIEL BLVD Drive with caution.,CA-60 E,Montebello,Los Angeles,CA,US/Pacific,2020-12-10 02:53:00,51.0,63.0,10.0,0.0,Fair,False,False,Night,2020-12-10 02:45:00,2020-12-10 04:07:32,82.53333333333333,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,3.0,2.0,False,incident on ca-60 eb near san gabriel blvd drive with caution.,62,False,Source1|2020-12-10 02:45:00|2020-12-10 04:07:32|34.037092|-118.088167|CA-60 E|incident on ca-60 eb near san gabriel blvd drive with caution.
A-6875119,Source1,2,2020-12-10 02:45:00,2020-12-10 04:07:32,34.037092,-118.088167,0.114,Incident on CA-60 EB near SAN GABRIEL BLVD Drive with caution.,CA-60 E,Montebello,Los Angeles,CA,US/Pacific,2020-12-10 02:53:00,51.0,63.0,10.0,0.0,Fair,False,False,Night,2020-12-10 02:45:00,2020-12-10 04:07:32,82.53333333333333,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,3.0,2.0,False,incident on ca-60 eb near san gabriel blvd drive with caution.,62,False,Source1|2020-12-10 02:45:00|2020-12-10 04:07:32|34.037092|-118.088167|CA-60 E|incident on ca-60 eb near san gabriel blvd drive with caution.
A-6920992,Source1,2,2020-12-10 20:55:00,2020-12-10 23:32:51,38.141494,-122.22894,0.43,WB 37 JEO FAIRGROUNDS. [Appended 12:56:42] BLK SUV VS UNK,Marine World Pkwy W,Vallejo,Solano,CA,US/Pacific,2020-12-10 20:54:00,51.0,61.0,10.0,0.0,Fair,False,False,Night,2020-12-10 20:55:00,2020-12-10 23:32:51,157.85,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,3.0,20.0,False,wb 37 jeo fairgrounds. [appended 12:56:42] blk suv vs unk,57,False,Source1|2020-12-10 20:55:00|2020-12-10 23:32:51|38.141494|-122.22894|Marine World Pkwy W|wb 37 jeo fairgrounds. [appended 12:56:42] blk suv vs unk
A-6806025,Source1,2,2020-12-10 20:55:00,2020-12-10 23:32:51,38.141494,-122.22894,0.43,WB 37 JEO FAIRGROUNDS. [Appended 12:56:42] BLK SUV VS UNK,Marine World Pkwy W,Vallejo,Solano,CA,US/Pacific,2020-12-10 20:54:00,51.0,61.0,10.0,0.0,Fair,False,False,Night,2020-12-10 20:55:00,2020-12-10 23:32:51,157.85,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,3.0,20.0,False,wb 37 jeo fairgrounds. [appended 12:56:42] blk suv vs unk,57,False,Source1|2020-12-10 20:55:00|2020-12-10 23:32:51|38.141494|-122.22894|Marine World Pkwy W|wb 37 jeo fairgrounds. [appended 12:56:42] blk suv vs unk
A-6945531,Source1,4,2020-12-11 00:35:27,2020-12-11 01:57:41,39.387134,-77.636282,0.097,Incident on MD-17 NB near BROWNSVILLE PASS RD Road closed. Take alternate route., Burkittsville Rd,Jefferson,Frederick,MD,US/Eastern,2020-12-11 00:35:00,28.0,100.0,2.0,0.0,Fog,False,False,Night,2020-12-11 00:35:27,2020-12-11 01:57:41,82.23333333333333,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,4.0,0.0,False,incident on md-17 nb near brownsville pass rd road closed. take alternate route.,80,False,Source1|2020-12-11 00:35:27|2020-12-11 01:57:41|39.387134|-77.636282| Burkittsville Rd|incident on md-17 nb near brownsville pass rd road closed. take alternate route.
A-6674664,Source1,2,2020-12-11 00:35:27,2020-12-11 01:57:41,39.387134,-77.636282,0.097,Incident on MD-17 NB near BROWNSVILLE PASS RD Road closed. Take alternate route., Burkittsville Rd,Jefferson,Frederick,MD,US/Eastern,2020-12-11 00:35:00,28.0,100.0,2.0,0.0,Fog,False,False,Night,2020-12-11 00:35:27,2020-12-11 01:57:41,82.23333333333333,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,4.0,0.0,False,incident on md-17 nb near brownsville pass rd road closed. take alternate route.,80,False,Source1|2020-12-11 00:35:27|2020-12-11 01:57:41|39.387134|-77.636282| Burkittsville Rd|incident on md-17 nb near brownsville pass rd road closed. take alternate route.
A-6674867,Source1,2,2020-12-11 03:16:14,2020-12-11 05:39:19,40.476517,-74.48767099999998,0.04,Incident on NJ-27 NB near COUNTY HWY-680 Road closed. Take alternate route., State Highway 27,New Brunswick,Middlesex,NJ,US/Eastern,2020-12-11 03:15:00,32.0,83.0,10.0,0.0,Fair,False,False,Night,2020-12-11 03:16:14,2020-12-11 05:39:19,143.08333333333334,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,4.0,3.0,False,incident on nj-27 nb near county hwy-680 road closed. take alternate route.,75,False,Source1|2020-12-11 03:16:14|2020-12-11 05:39:19|40.476517|-74.48767099999998| State Highway 27|incident on nj-27 nb near county hwy-680 road closed. take alternate route.
A-6634324,Source1,2,2020-12-11 03:16:14,2020-12-11 05:39:19,40.476517,-74.48767099999998,0.04,Incident on NJ-27 NB near COUNTY HWY-680 Road closed. Take alternate route., State Highway 27,New Brunswick,Middlesex,NJ,US/Eastern,2020-12-11 03:15:00,32.0,83.0,10.0,0.0,Fair,False,False,Night,2020-12-11 03:16:14,2020-12-11 05:39:19,143.08333333333334,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,4.0,3.0,False,incident on nj-27 nb near county hwy-680 road closed. take alternate route.,75,False,Source1|2020-12-11 03:16:14|2020-12-11 05:39:19|40.476517|-74.48767099999998| State Highway 27|incident on nj-27 nb near county hwy-680 road closed. take alternate route.
A-6704524,Source1,2,2020-12-11 04:41:46,2020-12-11 07:00:41,39.66922,-79.178003,0.148,Incident on MD-495 NB near FIRE CLAY RD Drive with caution., Fire Clay Rd,Grantsville,Garrett,MD,US/Eastern,2020-12-11 04:35:00,43.0,61.0,10.0,,Fair,False,False,Night,2020-12-11 04:41:46,2020-12-11 07:00:41,138.91666666666666,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,4.0,4.0,False,incident on md-495 nb near fire clay rd drive with caution.,59,False,Source1|2020-12-11 04:41:46|2020-12-11 07:00:41|39.66922|-79.178003| Fire Clay Rd|incident on md-495 nb near fire clay rd drive with caution.
A-6663590,Source1,2,2020-12-11 04:41:46,2020-12-11 07:00:41,39.66922,-79.178003,0.148,Incident on MD-495 NB near FIRE CLAY RD Drive with caution., Fire Clay Rd,Grantsville,Garrett,MD,US/Eastern,2020-12-11 04:35:00,43.0,61.0,10.0,,Fair,False,False,Night,2020-12-11 04:41:46,2020-12-11 07:00:41,138.91666666666666,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,4.0,4.0,False,incident on md-495 nb near fire clay rd drive with caution.,59,False,Source1|2020-12-11 04:41:46|2020-12-11 07:00:41|39.66922|-79.178003| Fire Clay Rd|incident on md-495 nb near fire clay rd drive with caution.
A-6853311,Source1,2,2020-12-11 05:26:00,2020-12-11 09:01:19,28.520872,-81.35163100000003,0.032,Incident on S BUMBY AVE near E KALEY AVE Drive with caution., S Bumby Ave,Orlando,Orange,FL,US/Eastern,2020-12-11 05:18:00,48.0,96.0,6.0,0.0,Fair,False,False,Night,2020-12-11 05:26:00,2020-12-11 09:01:19,215.31666666666666,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,4.0,5.0,False,incident on s bumby ave near e kaley ave drive with caution.,60,False,Source1|2020-12-11 05:26:00|2020-12-11 09:01:19|28.520872|-81.35163100000003| S Bumby Ave|incident on s bumby ave near e kaley ave drive with caution.
A-6589874,Source1,2,2020-12-11 05:26:00,2020-12-11 09:01:19,28.520872,-81.35163100000003,0.032,Incident on S BUMBY AVE near E KALEY AVE Drive with caution., S Bumby Ave,Orlando,Orange,FL,US/Eastern,2020-12-11 05:18:00,48.0,96.0,6.0,0.0,Fair,False,False,Night,2020-12-11 05:26:00,2020-12-11 09:01:19,215.31666666666666,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,4.0,5.0,False,incident on s bumby ave near e kaley ave drive with caution.,60,False,Source1|2020-12-11 05:26:00|2020-12-11 09:01:19|28.520872|-81.35163100000003| S Bumby Ave|incident on s bumby ave near e kaley ave drive with caution.
A-6870124,Source1,2,2020-12-11 10:08:00,2020-12-11 11:49:38,39.978149,-75.586658,0.056,Crash on US 202 southbound between 1 miles NORTH of Exit: PAOLI PIKE and Exit: PAOLI PIKE. There is a lane restriction.,US-202 S,West Chester,Chester,PA,US/Eastern,2020-12-11 10:15:00,45.0,87.0,5.0,0.0,Fair,False,False,Day,2020-12-11 10:08:00,2020-12-11 11:49:38,101.63333333333334,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,4.0,10.0,False,crash on us 202 southbound between 1 miles north of exit: paoli pike and exit: paoli pike. there is a lane restriction.,119,False,Source1|2020-12-11 10:08:00|2020-12-11 11:49:38|39.978149|-75.586658|US-202 S|crash on us 202 southbound between 1 miles north of exit: paoli pike and exit: paoli pike. there is a lane restriction.
A-6639369,Source1,2,2020-12-11 10:08:00,2020-12-11 11:49:38,39.978149,-75.586658,0.056,Crash on US 202 southbound between 1 miles NORTH of Exit: PAOLI PIKE and Exit: PAOLI PIKE. There is a lane restriction.,US-202 S,West Chester,Chester,PA,US/Eastern,2020-12-11 10:15:00,45.0,87.0,5.0,0.0,Fair,False,False,Day,2020-12-11 10:08:00,2020-12-11 11:49:38,101.63333333333334,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,4.0,10.0,False,crash on us 202 southbound between 1 miles north of exit: paoli pike and exit: paoli pike. there is a lane restriction.,119,False,Source1|2020-12-11 10:08:00|2020-12-11 11:49:38|39.978149|-75.586658|US-202 S|crash on us 202 southbound between 1 miles north of exit: paoli pike and exit: paoli pike. there is a lane restriction.
A-6644421,Source1,2,2020-12-11 21:59:00,2020-12-12 04:17:30,38.79325,-75.255607,1.037,Stationary traffic on DE-1 from DE-16/Broadkill Rd (Coastal Hwy/DE-1) to Nassau Rd (Coastal Hwy/DE-1) due to accident., Coastal Hwy,Milton,Sussex,DE,US/Eastern,2020-12-11 21:54:00,51.0,92.0,10.0,0.0,Fair,False,False,Night,2020-12-11 21:59:00,2020-12-12 04:17:30,378.5,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,4.0,21.0,False,stationary traffic on de-1 from de-16/broadkill rd (coastal hwy/de-1) to nassau rd (coastal hwy/de-1) due to accident.,118,False,Source1|2020-12-11 21:59:00|2020-12-12 04:17:30|38.79325|-75.255607| Coastal Hwy|stationary traffic on de-1 from de-16/broadkill rd (coastal hwy/de-1) to nassau rd (coastal hwy/de-1) due to accident.
A-6871816,Source1,2,2020-12-11 21:59:00,2020-12-12 04:17:30,38.79325,-75.255607,1.037,Stationary traffic on DE-1 from DE-16/Broadkill Rd (Coastal Hwy/DE-1) to Nassau Rd (Coastal Hwy/DE-1) due to accident., Coastal Hwy,Milton,Sussex,DE,US/Eastern,2020-12-11 21:54:00,51.0,92.0,10.0,0.0,Fair,False,False,Night,2020-12-11 21:59:00,2020-12-12 04:17:30,378.5,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,4.0,21.0,False,stationary traffic on de-1 from de-16/broadkill rd (coastal hwy/de-1) to nassau rd (coastal hwy/de-1) due to accident.,118,False,Source1|2020-12-11 21:59:00|2020-12-12 04:17:30|38.79325|-75.255607| Coastal Hwy|stationary traffic on de-1 from de-16/broadkill rd (coastal hwy/de-1) to nassau rd (coastal hwy/de-1) due to accident.
A-6906095,Source1,2,2020-12-11 23:41:28,2020-12-12 01:27:43,36.911755,-76.262229,0.186,Incident on I-64 WB near I-64 Drive with caution.,I-64 W,Norfolk,Norfolk,VA,US/Eastern,2020-12-11 23:59:00,59.0,87.0,10.0,0.0,Partly Cloudy,True,False,Night,2020-12-11 23:41:28,2020-12-12 01:27:43,106.25,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,4.0,23.0,False,incident on i-64 wb near i-64 drive with caution.,49,False,Source1|2020-12-11 23:41:28|2020-12-12 01:27:43|36.911755|-76.262229|I-64 W|incident on i-64 wb near i-64 drive with caution.
A-6754205,Source1,2,2020-12-11 23:41:28,2020-12-12 01:27:43,36.911755,-76.262229,0.186,Incident on I-64 WB near I-64 Drive with caution.,I-64 W,Norfolk,Norfolk,VA,US/Eastern,2020-12-11 23:59:00,59.0,87.0,10.0,0.0,Partly Cloudy,True,False,Night,2020-12-11 23:41:28,2020-12-12 01:27:43,106.25,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,4.0,23.0,False,incident on i-64 wb near i-64 drive with caution.,49,False,Source1|2020-12-11 23:41:28|2020-12-12 01:27:43|36.911755|-76.262229|I-64 W|incident on i-64 wb near i-64 drive with caution.
A-6812323,Source1,2,2020-12-12 01:51:00,2020-12-12 05:46:32,30.533598,-87.123864,1.153,Incident on I-10 EB near MM 20 Right lane blocked. Expect delays.,FL-8 E,Milton,Santa Rosa,FL,US/Central,2020-12-12 01:56:00,63.0,87.0,10.0,0.0,Cloudy,False,False,Night,2020-12-12 01:51:00,2020-12-12 05:46:32,235.53333333333333,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,5.0,1.0,True,incident on i-10 eb near mm 20 right lane blocked. expect delays.,65,False,Source1|2020-12-12 01:51:00|2020-12-12 05:46:32|30.533598|-87.123864|FL-8 E|incident on i-10 eb near mm 20 right lane blocked. expect delays.
A-6922723,Source1,2,2020-12-12 01:51:00,2020-12-12 05:46:32,30.533598,-87.123864,1.153,Incident on I-10 EB near MM 20 Right lane blocked. Expect delays.,FL-8 E,Milton,Santa Rosa,FL,US/Central,2020-12-12 01:56:00,63.0,87.0,10.0,0.0,Cloudy,False,False,Night,2020-12-12 01:51:00,2020-12-12 05:46:32,235.53333333333333,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,5.0,1.0,True,incident on i-10 eb near mm 20 right lane blocked. expect delays.,65,False,Source1|2020-12-12 01:51:00|2020-12-12 05:46:32|30.533598|-87.123864|FL-8 E|incident on i-10 eb near mm 20 right lane blocked. expect delays.
A-6920364,Source1,2,2020-12-12 15:36:30,2020-12-12 22:12:12,25.670941,-80.414505,0.168,Stationary traffic on FL-825 from SW 135th Ct to SW 106th St due to accident., SW 104th St,Miami,Miami-Dade,FL,US/Eastern,2020-12-12 15:26:00,78.0,74.0,10.0,0.0,Cloudy,False,False,Day,2020-12-12 15:36:30,2020-12-12 22:12:12,395.7,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,5.0,15.0,True,stationary traffic on fl-825 from sw 135th ct to sw 106th st due to accident.,77,False,Source1|2020-12-12 15:36:30|2020-12-12 22:12:12|25.670941|-80.414505| SW 104th St|stationary traffic on fl-825 from sw 135th ct to sw 106th st due to accident.
A-6792379,Source1,2,2020-12-12 15:36:30,2020-12-12 22:12:12,25.670941,-80.414505,0.168,Stationary traffic on FL-825 from SW 135th Ct to SW 106th St due to accident., SW 104th St,Miami,Miami-Dade,FL,US/Eastern,2020-12-12 15:26:00,78.0,74.0,10.0,0.0,Cloudy,False,False,Day,2020-12-12 15:36:30,2020-12-12 22:12:12,395.7,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,12.0,5.0,15.0,True,stationary traffic on fl-825 from sw 135th ct to sw 106th st due to accident.,77,False,Source1|2020-12-12 15:36:30|2020-12-12 22:12:12|25.670941|-80.414505| SW 104th St|stationary traffic on fl-825 from sw 135th ct to sw 106th st due to accident.
