ID,Source,Severity,Start_Time_parsed,End_Time_parsed,reported_duration_minutes,Description,Street,City,County,State,event_year,split
A-6388126,Source1,2,2021-01-13 16:15:22,2021-01-17 02:15:00,4919.633333333333,High water is causing no to minimum delays. Use caution., Alsea Hwy,Alsea,Benton,OR,2021.0,validation
A-5616285,Source1,2,2021-05-22 00:40:30,2021-05-25 09:56:58,4876.466666666666,Stationary traffic on VA-407 from Regent University Dr to I-64 W due to accident.,Regent University Dr,Virginia Beach,Virginia Beach,VA,2021.0,validation
A-6275755,Source1,2,2021-05-03 06:29:42,2021-05-06 15:31:57,4862.25,Stationary traffic on FL-826 from 2nd Ave (FL-826) to FL-915/6th Ave (FL-826) due to accident., NE 167th St,Miami,Miami-Dade,FL,2021.0,validation
A-6839334,Source1,2,2020-10-26 15:00:00,2020-10-29 23:45:00,4845.0,Incident on OR-18 EB near MP 6 Drive with caution., Salmon River Hwy,Otis,Lincoln,OR,2020.0,train
A-6468709,Source1,2,2021-02-11 12:05:00,2021-02-14 20:40:00,4835.0,Slow traffic on Veterans Memorial Fwy N - I-205 N - E Portland Fwy N from Division St/Exit 19 (I-205) to WA-14/Exit 27 (I-205) due to accident.,E Portland Fwy N,Portland,Multnomah,OR,2021.0,validation
A-5622950,Source1,2,2021-02-25 05:07:00,2021-02-28 13:07:11,4800.183333333333,Slow traffic on I-195 E from exit [5] to Miami Beach due to accident.,I-195,Miami Beach,Miami-Dade,FL,2021.0,validation
A-7550686,Source1,4,2018-08-20 21:00:00,2018-08-24 05:00:00,4800.0,Ramp closed to M-10 Northbound and W 11 Mile Rd - Road closed due to accident.,Corporate Dr,Southfield,Oakland,MI,2018.0,train
A-5035103,Source1,2,2022-09-26 10:47:00,2022-09-29 16:46:20,4679.333333333333,NYSTA - Statewide Ops.: crash on I-90 - NYS Thruway eastbound at Before Exit 49 (I-90) - Depew (Rte 78) starting 2:30 PM 09/29/2022 [CARS CAD-222720245],I-90 W,Akron,Erie,NY,2022.0,calibration
A-6470993,Source1,2,2021-01-20 02:52:58,2021-01-23 07:00:00,4567.033333333334,A disabled vehicle is creating a hazard causing no to minimum delays. Use caution.,I-84 E,Pendleton,Umatilla,OR,2021.0,validation
A-6388661,Source1,2,2021-01-20 02:52:58,2021-01-23 07:00:00,4567.033333333334,A disabled vehicle is creating a hazard causing no to minimum delays. Use caution.,I-84 E,Pendleton,Umatilla,OR,2021.0,validation
A-5736200,Source1,2,2021-06-25 15:24:47,2021-06-28 19:24:00,4559.216666666666,A wildfire in the area is causing no to minimum delays. Use caution., Highway 205,Burns,Harney,OR,2021.0,validation
A-5837996,Source1,2,2021-08-13 06:49:34,2021-08-16 10:45:00,4555.433333333333,A crash has occurred causing no to minimum delays. Use caution.,Steens Hwy,Jordan Valley,Malheur,OR,2021.0,validation
A-2095438,Source2,2,2019-05-10 09:27:01,2019-05-13 12:11:00,4483.983333333334,Accident on 86th St Southbound at Lakeaire Dr.,Lakeaire Dr,Oklahoma City,Oklahoma,OK,2019.0,train
A-6432413,Source1,2,2021-01-21 17:02:00,2021-01-24 19:29:54,4467.9,Crash on EISENHOWER BL both directions between (SOMERSET County Line)+ KRINGS RD and KRINGS ST. There is a lane restriction., Kring St,Johnstown,Cambria,PA,2021.0,validation
A-5517340,Source1,2,2021-09-25 11:40:21,2021-09-28 14:07:28,4467.116666666667,Incident on US-87 E near HILLNER LN Drive with caution., Hillner Ln,Billings,Yellowstone,MT,2021.0,validation
A-5580220,Source1,2,2021-04-18 19:23:42,2021-04-21 21:45:00,4461.3,Incident on OR-370 EB near MP 7 Drive with caution., NW Oneil Hwy,Prineville,Crook,OR,2021.0,validation
A-756287,Source2,3,2021-12-31 02:22:33,2022-01-03 04:42:00,4459.45,Entry ramp to Interlocken Loop Eastbound from W Midway Blvd Southbound closed due to marshall wild fire. Evacuation.,Denver Boulder Tpke W,Broomfield,Broomfield,CO,2021.0,validation
A-5650116,Source1,2,2021-04-14 13:54:00,2021-04-17 16:09:08,4455.133333333333,Slow traffic on I-195 E from US-1/Biscayne Blvd (I-195) to Alton Rd (I-195) due to accident.,I-195 E,Miami,Miami-Dade,FL,2021.0,validation
A-6728972,Source1,4,2020-09-09 17:52:30,2020-09-12 19:55:23,4442.883333333333,Road OR-126 is closed from Goodpasture Rd (OR-126) to Heritage Ln (OR-126) due to accident., McKenzie Hwy,Walterville,Lane,OR,2020.0,train
A-6445502,Source1,2,2021-02-12 09:49:00,2021-02-15 11:44:20,4435.333333333333,Incident on W NINE MILE RD near PINE CONE DR Drive with caution.,W Nine Mile Rd,Pensacola,Escambia,FL,2021.0,validation
A-756293,Source2,3,2021-12-31 02:22:33,2022-01-03 04:10:00,4427.45,Entry ramp to Us-36 Westbound from Mccaslin Blvd Southbound closed due to marshall wild fire. Evacuation.,Us Highway 36 Bus Ramp Bb,Louisville,Boulder,CO,2021.0,validation
A-6732295,Source1,2,2020-12-08 10:22:51,2020-12-11 12:08:30,4425.65,Slow traffic on Golden State Fwy N - I-5 N from Fort Tejon Rd (I-5) to Grapevine Rd (I-5) due to accident.,Golden State Fwy N,Lebec,Kern,CA,2020.0,train
A-6603509,Source1,2,2020-12-08 10:22:51,2020-12-11 11:56:30,4413.65,Slow traffic on Golden State Fwy N - I-5 N from Fort Tejon Rd (I-5) to Grapevine Rd (I-5) due to accident.,Golden State Fwy N,Lebec,Kern,CA,2020.0,train
A-4943443,Source1,2,2021-12-30 18:00:00,2022-01-02 18:58:00,4378.0,Incident on I-80 EB near I-80 Drive with caution.,I-80 E,Coalville,Summit,UT,2021.0,validation
A-4494021,Source1,2,2021-12-30 18:41:00,2022-01-02 19:38:00,4377.0,Incident on I-80 WB near I-80 Drive with caution.,I-80 W,Salt Lake City,Salt Lake,UT,2021.0,validation
A-4584842,Source1,4,2022-03-07 00:00:00,2022-03-09 23:59:59,4319.983333333334,Closed road from Darbytown Rd (S Laburnum Ave) to VA-5/New Market Rd (S Laburnum Ave) due to accident., S Laburnum Ave,Henrico,Henrico,VA,2022.0,calibration
A-5255052,Source1,4,2022-05-15 00:00:00,2022-05-17 23:59:59,4319.983333333334,Closed road from Old Concord Rd/Orr Rd (Grier Rd) to NC-24/E Wt Harris Blvd (Grier Rd) due to accident., Grier Rd,Charlotte,Mecklenburg,NC,2022.0,calibration
A-6379982,Source1,2,2021-02-16 05:45:30,2021-02-19 05:02:00,4276.5,Slow traffic on US-78 W - I-22 W from MS-7/MS-4 (US-78) to MS-309 (US-78) due to accident.,I-22 W,Holly Springs,Marshall,MS,2021.0,validation
A-4644447,Source1,2,2022-08-28 21:32:55,2022-08-31 20:46:31,4273.6,Incident on JONES RD near DAM LN Drive with caution., Dam Ln,Blackville,Barnwell,SC,2022.0,calibration
A-5858375,Source1,2,2021-06-19 13:56:45,2021-06-22 13:05:27,4268.7,A wildfire in the area is causing no to minimum delays. Use caution., Happy Hollow Ln,Bonanza,Klamath,OR,2021.0,validation
A-4041700,Source1,2,2022-04-03 20:02:53,2022-04-06 18:59:50,4256.95,Incident on MILITIA HILL DR near S NEW ST Drive with caution., Casey Ln,West Chester,Chester,PA,2022.0,calibration
A-5897627,Source1,2,2021-04-14 13:54:00,2021-04-17 12:43:18,4249.3,Slow traffic on I-195 E from US-1/Biscayne Blvd (I-195) to Alton Rd (I-195) due to accident.,I-195 E,Miami Beach,Miami-Dade,FL,2021.0,validation
A-6965290,Source1,2,2020-10-14 04:51:30,2020-10-17 03:39:30,4248.0,Queuing traffic on I-278 from NY-27/Prospect Expy/Exit 24 (I-278) to Brooklyn Bridge/Cadman Plz/Exit 28 (I-278) due to accident.,Brooklyn Queens Expy,Brooklyn,Kings,NY,2020.0,train
A-4479428,Source1,2,2022-03-21 00:43:00,2022-03-23 23:00:00,4217.0,Incident on UT-143 near UT-143 Drive with caution., S Highway 143,Brian Head,Iron,UT,2022.0,calibration
A-4600661,Source1,2,2023-01-23 19:32:00,2023-01-26 17:45:00,4213.0,Incident on FM-2943 NB near US-60 Road closed. Take alternate route., County Road 6A,Hereford,Deaf Smith,TX,2023.0,test
A-4895891,Source1,2,2022-04-08 16:16:23,2022-04-11 13:45:00,4168.616666666667,A crash has occurred causing no to minimum delays. Use caution.,Highway 20,Harper,Malheur,OR,2022.0,calibration
A-7777626,Source1,2,2019-08-23 11:57:01,2019-08-26 08:57:00,4139.983333333334,At OR-126/SW Evergreen Ave - Accident.,Dalles California Hwy,Redmond,Deschutes,OR,2019.0,train
A-3801035,Source1,2,2022-09-11 12:06:17,2022-09-14 08:29:55,4103.633333333333,Penn DOT 3: Multi vehicle crash on PA 654 both directions between EDGEWOOD AV and VALLEY ST. All lanes now open.[RCRS 692913], Euclid Ave,Williamsport,Lycoming,PA,2022.0,calibration
A-5753415,Source1,4,2021-12-26 10:44:30,2021-12-29 07:01:00,4096.5,Road Closed - on I-580 in both directions from Eastlake Exit 10 to Bowers Exit 16 in Washoe County Nevada. closed due blowing snow and multiple crashes. Motorists are advised to use alternate routes.,US-395 N,Carson City,Washoe,NV,2021.0,validation
A-6789565,Source1,2,2020-10-16 08:25:30,2020-10-19 03:54:27,4048.95,Queuing traffic from Harlem River Dr N to Grand Concourse due to accident.,Madison Avenue Brg,New York,New York,NY,2020.0,train
A-6570668,Source1,2,2021-02-14 21:46:40,2021-02-17 17:05:00,4038.3333333333335,A crash has occurred causing no to minimum delays. Use caution.,I-84 W,Stanfield,Umatilla,OR,2021.0,validation
A-3660959,Source1,2,2023-03-22 07:04:15,2023-03-25 02:01:42,4017.45,US 45 CLOSED at Nickle Rd/County D because of a crash.,N1631 US Highway 45 S,Antigo,Langlade,WI,2023.0,test
A-6460921,Source1,2,2021-02-11 15:59:30,2021-02-14 10:49:00,4009.5,Slow traffic on Pacific Highway 1 N - I-5 N from Elligsen Rd/Exit 286 (I-5) to OR-217/Exit 292 (I-5) due to accident.,I-5 N,Tualatin,Washington,OR,2021.0,validation
A-6209742,Source1,2,2021-04-01 02:04:00,2021-04-03 20:47:23,4003.383333333333,Slow traffic on FL-915 - FL-826 from NE 169th St to N Miami Beach Blvd due to accident., NE 6th Ave,North Miami Beach,Miami-Dade,FL,2021.0,validation
A-4535094,Source1,2,2022-11-19 20:32:54,2022-11-22 15:10:00,3997.1,A crash has occurred with minimal delay to traffic. Prepare to slow or move over for worker safety.,Highway 20,Harper,Malheur,OR,2022.0,calibration
A-6456052,Source1,2,2021-02-12 22:06:25,2021-02-15 15:56:14,3949.8166666666666,Incident on US-30 EB near MP 72 Drive with caution., Highway 30W,The Dalles,Wasco,OR,2021.0,validation
A-6664577,Source1,2,2020-10-16 08:25:30,2020-10-19 02:09:12,3943.7,Queuing traffic from Harlem River Dr N to Grand Concourse due to accident.,Madison Avenue Brg,New York,New York,NY,2020.0,train
A-6681835,Source1,4,2020-09-08 14:13:00,2020-09-11 06:59:24,3886.4,Road OR-22 is closed from NFD-11 (OR-22) to US-20/OR-126/Santiam Hwy (OR-22) due to accident.,N Santiam Hwy,Blue River,Linn,OR,2020.0,train
A-915209,Source2,3,2021-08-29 13:48:13,2021-09-01 06:30:00,3881.7833333333333,Entry ramp to I-10 Westbound from Orleans Ave closed due to fallen tree.,N Derbigny St,New Orleans,Orleans,LA,2021.0,validation
A-6005452,Source1,2,2021-05-12 01:18:00,2021-05-14 17:43:51,3865.85,Stationary traffic on US-1 N - US-1 S from Presidential Blvd (E City Ave/US-1) to 54th St (Bala Cynwyd) (East) (W City Ave/US-1) due to accident., City Ave,Bala Cynwyd,Montgomery,PA,2021.0,validation
A-6038229,Source1,2,2021-09-14 07:16:55,2021-09-16 23:06:42,3829.7833333333333,Incident on WADE HAMPTON BLVD near LEE RD Drive with caution.,Wade Hampton Blvd,Greenville,Greenville,SC,2021.0,validation
A-6081984,Source1,2,2021-04-05 03:41:30,2021-04-07 19:25:17,3823.7833333333333,Slow traffic on FL-482 from Dr Phillips Blvd to Lake Marie Way due to accident., W Sand Lake Rd,Orlando,Orange,FL,2021.0,validation
A-5976068,Source1,2,2021-04-30 04:25:30,2021-05-02 19:39:00,3793.5,Slow traffic from S Vermont Ave (Manchester Ave) to I-110/Harbor Fwy (Manchester Ave) due to accident., W Manchester Ave,Los Angeles,Los Angeles,CA,2021.0,validation
A-7240973,Source1,2,2020-01-28 04:10:48,2020-01-30 19:21:00,3790.2,Between Crowfoot Rd and Mather Rd - Accident., Highway 62,Prospect,Jackson,OR,2020.0,train
A-6844660,Source1,2,2020-10-03 04:06:40,2020-10-05 19:15:00,3788.3333333333335,A crash has occurred causing no to minimum delays. Use caution., Heppner-Spray Hwy,Heppner,Morrow,OR,2020.0,train
A-6859914,Source1,2,2020-11-19 08:55:30,2020-11-22 00:01:25,3785.9166666666665,Slow traffic on FL-826 E - FL-91 S - Florida's Tpke S from Florida's Tpke (FL-826) to I-95/US-441 (FL-826) due to accident.,FL-826 E,Miami,Miami-Dade,FL,2020.0,train
A-6322633,Source1,2,2021-03-30 05:30:00,2021-04-01 20:29:30,3779.5,Stationary traffic on FL-854 from I-95 (FL-854) to US-1/FL-5/Biscayne Blvd (FL-854) due to accident., NE 203rd St,Miami,Miami-Dade,FL,2021.0,validation
A-6948653,Source1,4,2020-09-09 16:10:30,2020-09-12 06:59:00,3768.5,Incident on OR-138 EB near MP 83 Expect delays., N Umpqua Hwy,Glide,Douglas,OR,2020.0,train
A-7310983,Source1,2,2019-12-11 23:28:09,2019-12-14 13:28:00,3719.85,At Portland Ave/Exit 123 - Accident.,Portland Ave,Roseburg,Douglas,OR,2019.0,train
A-7329201,Source1,2,2019-10-04 23:06:30,2019-10-07 13:06:00,3719.5,At OR-380/Combs Flat Rd/SE Paulina Hwy - Accident., NE Ochoco Hwy,Prineville,Crook,OR,2019.0,train
A-6703228,Source1,4,2020-09-09 17:00:00,2020-09-12 06:59:00,3719.0,Road OR-138 is closed from Little River Rd (OR-138) to BLM-26-2-70/Honey Creek Rd (OR-138) due to accident roadwork., Bar L Ranch Rd,Glide,Douglas,OR,2020.0,train
A-6434221,Source1,2,2021-02-20 19:48:00,2021-02-23 09:43:56,3715.9333333333334,Incident on FL-207 near LIGHTSEY RD Drive with caution., State Road 207,Saint Augustine,St. Johns,FL,2021.0,validation
A-5705342,Source1,2,2021-04-29 04:33:30,2021-05-01 18:02:57,3689.45,Slow traffic from Trinity St to Austin due to accident., E Cesar Chavez St,Austin,Travis,TX,2021.0,validation
A-5862498,Source1,2,2021-04-22 06:23:00,2021-04-24 19:45:30,3682.5,Stationary traffic on I-195 E from exit [5] to Miami Beach due to accident.,I-195 E,Miami Beach,Miami-Dade,FL,2021.0,validation
A-6808041,Source1,2,2020-12-08 13:31:30,2020-12-11 02:36:54,3665.4,Slow traffic on FL-854 from NE 203 St exit [16] to I-95 S due to accident.,I-95 S,Miami,Miami-Dade,FL,2020.0,train
A-5711641,Source1,2,2021-03-31 06:30:30,2021-04-02 19:33:28,3662.9666666666667,Stationary traffic on US-1 N - FL-826 - FL-5 from NE 156th St to W Dixie Hwy due to accident., Biscayne Blvd,Aventura,Miami-Dade,FL,2021.0,validation
A-6392367,Source1,2,2021-02-23 05:57:00,2021-02-25 18:48:49,3651.8166666666666,Slow traffic on FL-826 from NE 14th Ave to NE 164th St due to accident., NE 14th Ave,Miami,Miami-Dade,FL,2021.0,validation
A-5968890,Source1,2,2021-05-13 03:29:30,2021-05-15 16:15:18,3645.8,Slow traffic on NJ-139 E from US-1-9 (NJ-139) to I-78/Jersey Ave (NJ-139) due to accident.,NJ-139 E,Jersey City,Hudson,NJ,2021.0,validation
A-6708683,Source1,2,2020-09-15 13:29:19,2020-09-18 02:01:10,3631.85,Stationary traffic lane closed on I-278 from White Plains Rd (I-278) to Bronx River Ave (Bronx) (South) (I-278) due to accident.,Bronx River Pkwy N,Bronx,Bronx,NY,2020.0,train
A-6816006,Source1,2,2020-10-10 07:35:56,2020-10-12 20:00:00,3624.0666666666666,A crash has occurred causing no to minimum delays. Use caution.,I-84 W,Pendleton,Umatilla,OR,2020.0,train
A-6832434,Source1,2,2020-09-15 13:29:19,2020-09-18 01:05:02,3575.7166666666667,Slow traffic lane closed on I-278 from Bronx River Ave (Bronx) (North) (I-278) to I-895 (I-278) due to accident.,Bruckner Expy W,Bronx,Bronx,NY,2020.0,train
A-6620456,Source1,2,2020-12-20 14:22:30,2020-12-23 01:26:44,3544.233333333333,Slow traffic on US-92 E - US-17 N - US-441 N from FL-528 E to Florida's Turnpike N due to accident., Consulate Dr,Orlando,Orange,FL,2020.0,train
A-5670991,Source1,2,2021-03-16 03:50:00,2021-03-18 14:50:53,3540.883333333333,Stationary traffic on FL-854 from NE 24th Ave to I-95 N due to accident., NE 203rd St,Miami,Miami-Dade,FL,2021.0,validation
A-6581411,Source1,2,2020-12-20 14:22:30,2020-12-23 01:16:08,3533.633333333333,Stationary traffic on US-92 E - US-17 N - US-441 N from Taft Vineland Rd (US-92/US-17) to Florida's Tpke (US-92/US-17) due to accident., S Orange Blossom Trl,Orlando,Orange,FL,2020.0,train
A-6737257,Source1,2,2020-09-15 13:29:19,2020-09-17 23:53:48,3504.483333333333,Slow traffic lane closed on I-278 from Bronx River Ave (Bronx) (North) (I-278) to I-895 (I-278) due to accident.,Bruckner Expy W,Bronx,Bronx,NY,2020.0,train
A-6318533,Source1,2,2021-04-22 05:42:00,2021-04-24 15:59:14,3497.233333333333,Slow traffic on FL-916 from NW 2nd Ave (Opa Locka Blvd/NW 135th St/FL-916) to Griffing Blvd/Memorial Hwy (NE 135th St/FL-916) due to accident., NW 135th St,Miami,Miami-Dade,FL,2021.0,validation
A-4981780,Source1,2,2022-08-15 14:10:23,2022-08-18 00:20:33,3490.1666666666665,A crash has occurred causing no to minimum delays. Use caution.,Highway 20,Harper,Malheur,OR,2022.0,calibration
A-6642482,Source1,2,2020-12-16 13:53:25,2020-12-18 23:24:45,3451.3333333333335,Stationary traffic on FL-858 from SW 40th Ave (Hallandale Beach Blvd) to I-95 (Hallandale Beach Blvd) due to accident.,W Hallandale Beach Blvd,Hallandale,Broward,FL,2020.0,train
A-6042416,Source1,2,2021-03-16 03:50:00,2021-03-18 13:03:04,3433.0666666666666,Stationary traffic on FL-854 from US-1/FL-5/Biscayne Blvd (FL-854) to I-95 (FL-854) due to accident., NE 203rd St,Miami,Miami-Dade,FL,2021.0,validation
A-6530427,Source1,2,2021-01-22 14:29:00,2021-01-24 23:23:07,3414.116666666667,Slow traffic on I-195 E from US-1/Biscayne Blvd (I-195) to Alton Rd (I-195) due to accident.,I-195,Miami,Miami-Dade,FL,2021.0,validation
A-6754906,Source1,2,2020-12-20 14:22:30,2020-12-22 23:11:30,3409.0,Slow traffic on US-92 E - US-17 N - US-441 N from Central Florida Pkwy (US-92/US-17) to Consulate Dr (US-92/US-17) due to accident., S Orange Blossom Trl,Orlando,Orange,FL,2020.0,train
A-5948269,Source1,2,2021-05-12 04:45:30,2021-05-14 13:23:19,3397.8166666666666,Stationary traffic on I-195 E from exit [5] to Miami Beach due to accident.,I-195 E,Miami Beach,Miami-Dade,FL,2021.0,validation
A-5672910,Source1,2,2021-12-10 03:47:05,2021-12-12 12:13:50,3386.75,Incident on BASIN ST near CATARACT CREEK RD Expect delays.,Basin St,Clancy,Jefferson,MT,2021.0,validation
A-6466941,Source1,2,2021-01-13 14:47:13,2021-01-15 22:47:00,3359.7833333333333,High water is causing no to minimum delays. Use caution., Shady Pine Rd,Klamath Falls,Klamath,OR,2021.0,validation
A-6488063,Source1,2,2021-01-04 18:14:25,2021-01-07 02:14:00,3359.5833333333335,High water is causing no to minimum delays. Use caution., Landmark Dr,Philomath,Benton,OR,2021.0,validation
A-5973345,Source1,2,2021-03-17 05:51:30,2021-03-19 13:41:55,3350.4166666666665,Stationary traffic on I-195 E from US-1/Biscayne Blvd (I-195) to Alton Rd (I-195) due to accident.,I-195 E,Miami,Miami-Dade,FL,2021.0,validation
A-5620851,Source1,2,2021-03-17 05:51:30,2021-03-19 13:41:36,3350.1,Stationary traffic on I-195 E from Biscayne Blvd (US-1) exit [2B] to exit [5] due to accident.,I-195 E,Miami,Miami-Dade,FL,2021.0,validation
A-5713844,Source1,4,2021-06-04 22:00:00,2021-06-07 05:45:00,3345.0,Construction on I-94 WB near US-169 Road closed. Take alternate route.,I-94 W,Minneapolis,Hennepin,MN,2021.0,validation
A-6548716,Source1,2,2021-02-17 00:02:00,2021-02-19 07:42:30,3340.5,Slow traffic on I-55 N from MS-333 Scenic/MS-7/Exit 211 (I-55) to MS-32/Exit 227 (I-55) due to accident.,I-55 N,Scobey,Yalobusha,MS,2021.0,validation
A-5648423,Source1,2,2021-05-05 02:50:30,2021-05-07 09:48:00,3297.5,Slow traffic on I-195 E from Biscayne Blvd (US-1) exit [2B] to exit [5] due to accident.,I-195 E,Miami,Miami-Dade,FL,2021.0,validation
A-3965872,Source1,2,2023-01-19 13:58:00,2023-01-21 20:45:00,3287.0,Incident on MAIN ST EB near CAMDEN RD Road closed. Take alternate route., W Main St,Mount Croghan,Chesterfield,SC,2023.0,test
A-6511476,Source1,2,2021-02-11 12:05:00,2021-02-13 18:29:30,3264.5,Slow traffic on Veterans Memorial Fwy N - I-205 N - E Portland Fwy N from Foster Rd/Exit 17 (I-205) to WA-14/Exit 27 (I-205) due to accident.,E Portland Fwy N,Portland,Multnomah,OR,2021.0,validation
A-4843808,Source1,2,2022-12-04 17:47:18,2022-12-07 00:01:44,3254.4333333333334,A crash has occurred with minimal delay to traffic. Prepare to slow or move over for worker safety.,Columbia River Hwy 2,Boardman,Morrow,OR,2022.0,calibration
A-4546409,Source1,2,2022-01-06 22:54:39,2022-01-09 05:03:40,3249.016666666667,High water is causing no to minimum delays. Use caution., Main Ave N,Tillamook,Tillamook,OR,2022.0,calibration
A-6973218,Source1,2,2020-11-11 20:38:30,2020-11-14 01:59:07,3200.616666666667,Slow traffic on Long Beach Fwy N - I-710 N from Pico Ave (I-710) to Wardlow Rd (I-710) due to accident.,I-710 N,Long Beach,Los Angeles,CA,2020.0,train
A-7422179,Source1,2,2019-03-02 19:37:00,2019-03-04 23:59:00,3142.0,At S North Fork Rd - Accident.,UT-9,Mount Carmel,Kane,UT,2019.0,train
